time files tags associatedfiles
0.004097 140267 4525 0 
0.599113 140388 4529 43 
0.425183 140459 4531 20 
0.073423 141793 4569 5 
0.135969 143018 4605 10 
0.11453 143771 4626 8 
0.616471 143830 4628 24 
1.49885 144832 4657 99 
0.037598 146365 4701 2 
0.632129 146619 4708 47 
0.060963 148541 4764 4 
0.139018 149076 4779 10 
0.018777 152365 4874 1 
0.254742 152471 4877 19 
1.11498 153052 4893 67 
2.77596 154646 4940 142 
0.230742 156512 4993 16 
0.369194 157552 5001 26 
0.362552 157895 5001 26 
0.033891 158622 5001 1 
0.150288 160098 5001 11 
0.185507 160459 5001 13 
1.12561 162735 5001 72 
0.262624 163883 5001 19 
0.450733 164596 5001 33 
1.01781 165154 5001 78 
0.061726 166237 5001 4 
0.301714 167076 5001 22 
0.723559 167682 5001 55 
0.22612 169777 5001 16 
0.098951 169882 5001 7 
0.222785 174077 5001 10 
1.53174 175385 5001 94 
0.862022 177203 5001 42 
1.05208 178930 5001 76 
0.451145 179678 5001 32 
0.130638 181002 5001 9 
0.408099 181653 5001 30 
0.044202 182202 5001 2 
1.55715 182403 5001 120 
0.436123 182881 5001 29 
0.530865 183455 5001 40 
0.203663 183532 5001 15 
0.457063 183609 5001 34 
0.514516 186217 5001 39 
0.087306 187019 5001 6 
0.211822 189528 5001 15 
0.447278 189944 5001 33 
0.067905 190134 5001 4 
0.103564 191759 5001 7 
38.6365 192718 5001 2172 
30.1816 194632 5001 2248 
0.388548 196096 5001 29 
0.086832 196946 5001 6 
2.02977 198109 5001 134 
0.297693 199332 5001 20 
1.69767 200177 5001 129 
0.261121 200201 5001 19 
1.02767 200734 5001 75 
0.381262 202014 5001 29 
0.457468 202177 5001 34 
0.198724 205182 5001 14 
0.343083 205577 5001 24 
0.292619 209203 5001 23 
0.266693 209407 5001 19 
1.36793 210021 5001 102 
0.203451 211830 5001 14 
2.39745 212358 5001 178 
0.213913 212493 5001 15 
1.28252 212698 5001 96 
0.537143 214349 5001 39 
0.368095 214892 5001 27 
0.34215 216430 5001 25 
0.511186 216889 5001 38 
0.192695 217187 5001 13 
0.737267 217411 5001 55 
0.280691 218377 5001 20 
0.141585 218600 5001 10 
2.48339 218897 5001 187 
0.228025 219471 5001 17 
0.288929 220269 5001 21 
0.466246 221633 5001 32 
0.141048 223584 5001 10 
0.83201 223825 5001 54 
0.236738 223987 5001 13 
0.844492 224597 5001 50 
0.25819 228020 5001 19 
1.31248 228104 5001 92 
1.90445 229798 5001 141 
1.51064 231801 5001 116 
1.07513 232629 5001 64 
0.377857 234070 5001 22 
2.55121 236180 5001 141 
0.177903 237412 5001 10 
0.233936 238420 5001 13 
2.62461 240053 5001 155 
45.9167 240265 5001 2721 
0.205573 243687 5001 15 
1.28831 246683 5001 97 
0.355246 247701 5001 25 
0.941485 248319 5001 67 
0.636306 248923 5001 48 
0.224456 249187 5001 17 
37.4778 250065 5001 2825 
0.293298 253144 5001 21 
41.7202 253573 5001 2786 
0.586322 253677 5001 39 
1.23546 258057 5001 91 
0.728899 258171 5001 53 
0.219687 258829 5001 16 
0.796448 258917 5001 54 
0.582385 262790 5001 35 
0.269462 262986 5001 20 
0.34915 266087 5001 25 
0.829516 266487 5001 63 
3.57716 266632 5001 258 
0.288063 268214 5001 19 
0.489022 268953 5001 26 
0.567954 269862 5001 30 
1.07514 270309 5001 80 
0.32789 270351 5001 23 
0.68678 270428 5001 51 
2.94153 271589 5001 210 
2.48403 272486 5001 168 
1.75665 274564 5001 137 
0.520162 275586 5001 40 
0.425693 276882 5001 31 
0.287395 277447 5001 21 
4.22854 278239 5001 168 
2.63338 278262 5001 106 
0.28213 281645 5001 22 
0.349585 282325 5001 26 
0.290869 284267 5001 21 
3.71453 284270 5001 175 
0.474653 284505 5001 36 
4.20323 285565 5001 246 
3.81984 285642 5001 284 
0.674266 287179 5001 49 
1.15512 287334 5001 83 
1.1768 288067 5001 85 
0.345816 289802 5001 25 
0.631461 290428 5001 46 
0.230668 291612 5001 17 
1.37149 296148 5001 90 
2.36592 296248 5001 146 
0.843964 296585 5001 46 
0.446272 296620 5001 32 
