time files tags numtags
0.085452 103148 3457 2 
0.085809 107207 3574 2 
0.123338 108479 3610 8 
0.11036 109581 3642 6 
0.10195 112198 3717 5 
0.171085 114553 3784 1 
0.075072 116104 3829 1 
0.099982 117276 3863 5 
0.099294 118219 3890 5 
0.101604 118643 3902 5 
0.091922 119181 3918 1 
0.079912 120609 3959 2 
0.091412 121186 3976 4 
0.167884 122652 4018 12 
0.091716 122766 4021 4 
0.074568 122834 4023 1 
0.088031 123905 4054 3 
0.101978 128112 4175 5 
0.080797 128217 4178 2 
0.127095 128830 4195 1 
0.07873 129790 4223 1 
0.086305 131282 4266 2 
0.074216 131799 4281 1 
0.116532 133190 4321 1 
0.091074 133309 4324 4 
0.081108 135381 4384 2 
0.102305 136038 4403 5 
0.096157 139025 4489 1 
0.113509 140267 4525 6 
0.084687 140388 4529 1 
0.130668 140459 4531 3 
0.10459 141793 4569 5 
0.07446 143018 4605 1 
0.145957 143771 4626 10 
0.142059 143830 4628 4 
0.092929 144832 4657 4 
0.161287 146365 4701 11 
0.084395 146619 4708 3 
0.099385 148541 4764 5 
0.111138 149076 4779 7 
0.075942 152365 4874 2 
0.091859 152471 4877 3 
0.088637 153052 4893 2 
0.059815 153949 4919 0 
0.085906 154646 4940 1 
0.12166 156512 4993 8 
0.104852 157552 5001 5 
0.087423 157895 5001 2 
0.175555 158622 5001 4 
0.104303 160098 5001 4 
0.100279 160459 5001 5 
0.07527 162735 5001 1 
0.076659 163883 5001 1 
0.094682 164596 5001 4 
0.089104 165154 5001 3 
0.09277 166237 5001 4 
0.088331 167076 5001 3 
0.094472 167682 5001 4 
0.080287 169777 5001 2 
0.129121 169882 5001 8 
0.146757 174077 5001 4 
0.080294 175385 5001 2 
0.127233 177203 5001 1 
0.083146 178930 5001 1 
0.083991 179678 5001 2 
0.105933 181002 5001 5 
0.076522 181653 5001 1 
0.109896 182202 5001 2 
0.094405 182403 5001 4 
0.093656 182881 5001 4 
0.144244 183455 5001 10 
0.182112 183532 5001 13 
0.078419 183609 5001 1 
0.094853 186217 5001 3 
0.105062 187019 5001 6 
0.088675 189528 5001 3 
0.102276 189944 5001 4 
0.121209 190134 5001 7 
0.096889 191759 5001 4 
0.141573 192718 5001 3 
0.099495 194632 5001 4 
0.082632 196096 5001 2 
0.081441 196946 5001 2 
0.08336 198109 5001 1 
0.060642 198423 5001 0 
0.096671 199332 5001 4 
0.087128 200177 5001 3 
0.166237 200201 5001 11 
0.082263 200734 5001 2 
0.085987 202014 5001 3 
0.093429 202177 5001 4 
0.1663 205182 5001 11 
0.084691 205577 5001 3 
0.084846 209203 5001 3 
0.095192 209407 5001 4 
0.085509 210021 5001 2 
0.081199 211830 5001 2 
0.097315 212358 5001 3 
0.127808 212493 5001 7 
0.083602 212698 5001 2 
0.082686 214349 5001 2 
0.112009 214892 5001 7 
0.108991 216430 5001 6 
0.135641 216889 5001 9 
0.083076 217187 5001 2 
0.102208 217411 5001 5 
0.08967 218377 5001 3 
0.111902 218600 5001 5 
0.088501 218897 5001 3 
0.097215 219471 5001 3 
0.086985 220269 5001 3 
0.083304 221633 5001 2 
0.106197 223584 5001 4 
0.087675 223825 5001 3 
0.104518 223987 5001 2 
0.119076 224597 5001 4 
0.075851 228020 5001 2 
0.076743 228104 5001 1 
0.075247 229798 5001 1 
0.121953 231801 5001 8 
0.139585 232629 5001 7 
0.111954 234070 5001 3 
0.11521 236180 5001 3 
0.125171 237412 5001 5 
0.107393 238420 5001 2 
0.126989 240053 5001 5 
0.181927 240265 5001 11 
0.088399 243687 5001 3 
0.11406 246683 5001 7 
0.11198 247701 5001 6 
0.088497 248319 5001 3 
0.105253 248923 5001 6 
0.091089 249187 5001 4 
0.08586 250065 5001 3 
0.077818 253048 5001 0 
0.119583 253144 5001 7 
0.092825 253573 5001 4 
0.129491 253677 5001 7 
0.080996 258057 5001 2 
0.091643 258171 5001 3 
0.152538 258829 5001 8 
0.106792 258917 5001 5 
0.084326 262790 5001 2 
0.074024 262986 5001 1 
0.128338 266087 5001 2 
0.104447 266487 5001 5 
0.073253 266632 5001 1 
0.10864 268214 5001 6 
0.085625 268953 5001 3 
0.091969 269862 5001 1 
0.079273 270309 5001 2 
0.088435 270351 5001 3 
0.100995 270428 5001 5 
0.075058 271589 5001 1 
0.081777 272486 5001 2 
0.103927 274564 5001 4 
0.06892 275586 5001 1 
0.105637 276882 5001 6 
0.076366 277447 5001 1 
0.144282 278239 5001 5 
0.164173 278262 5001 4 
0.081424 281645 5001 2 
0.161276 282325 5001 11 
0.077729 284267 5001 1 
0.139652 284270 5001 2 
0.084046 284505 5001 3 
0.115121 285565 5001 6 
0.126395 285642 5001 6 
0.144298 287179 5001 9 
0.095718 287334 5001 4 
0.131426 288067 5001 8 
0.137408 289802 5001 9 
0.116669 290428 5001 7 
0.073822 291612 5001 1 
0.098354 296148 5001 5 
0.096909 296248 5001 4 
0.10316 296585 5001 5 
0.08896 296620 5001 3 
