time files tags numtags
0.043845 223584 5001 4
0.039786 223825 5001 3
0.044741 223987 5001 2
0.058877 224597 5001 4
0.034014 228020 5001 2
0.02867 228104 5001 1
0.030175 229798 5001 1
0.068352 231801 5001 8
0.074917 232629 5001 7
0.043227 234070 5001 3
0.054829 236180 5001 3
0.057661 237412 5001 5
0.041013 238420 5001 2
0.055756 240053 5001 5
0.115393 240265 5001 11
0.044468 243687 5001 3
0.067926 246683 5001 7
0.074904 247701 5001 6
0.041356 248319 5001 3
0.068695 248923 5001 6
0.045671 249187 5001 4
0.036109 250065 5001 3
0.076488 253144 5001 7
0.044036 253573 5001 4
0.075689 253677 5001 7
0.034399 258057 5001 2
0.041495 258171 5001 3
0.09369 258829 5001 8
0.055176 258917 5001 5
0.042637 262790 5001 2
0.041166 262986 5001 1
0.041793 266087 5001 2
0.049681 266487 5001 5
0.028764 266632 5001 1
0.078599 268214 5001 6
0.044314 268953 5001 3
0.035487 269862 5001 1
0.034094 270309 5001 2
0.048579 270351 5001 3
0.053989 270428 5001 5
0.029863 271589 5001 1
0.036038 272486 5001 2
0.047639 274564 5001 4
0.040378 275586 5001 1
0.063899 276882 5001 6
0.032644 277447 5001 1
0.094278 278239 5001 5
0.09541 278262 5001 4
0.039837 281645 5001 2
0.104888 282325 5001 11
0.034531 284267 5001 1
0.069369 284270 5001 2
0.045288 284505 5001 3
0.076202 285565 5001 6
0.059981 285642 5001 6
0.090831 287179 5001 9
0.052051 287334 5001 4
0.080746 288067 5001 8
0.087242 289802 5001 9
0.070577 290428 5001 7
0.033897 291612 5001 1
0.047372 296148 5001 5
0.045183 296248 5001 4
0.068435 296585 5001 5
0.04453 296620 5001 3
